Indice;Fecha;Fecha Num;Dia Indice;Año;Mes Num;Mes;Dia Semana;Dia Mes Num;Dia Semana Num;Dia Año Num;Semana Num;Semana ISO;Trimestre Num;Trimestre;Semana;Año NSemana;Año NMes;Año NTrimestre;Mes Corto - Año;Mes Largo - Año;Primer Dia Semana;Primer Dia Mes;Primer Dia Trimestre;Primer Dia Año;Ultimo Dia Año;Ultimo Dia Trimestre;Ultimo Dia Mes;Ultimo Dia Semana;Dia Trimestre Num;Fecha Año Anterior;Año Relativo;Semana Relativa;Mes Relativo;Trimestre Relativo;Semana Indice;Mes Indice;Trimestre Indice;Año Indice;Es Laboral?;Tipo Dia;Semana VCF;Inicio Semana VCF;Final Semana VCF;Semana Relativa VCF;Semana Indice VCF;Mes Actual?;Pasado?
600;19-ene-13;20130119;41293;2013;1;enero;sábado;19;6;19;3;3;1;Q 1;Semana 3;2013 - S-03;2013 - M-01;2013 - T-01;ene. 2013;enero 2013;14-ene-13;01-ene-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;31-ene-13;20-ene-13;19;19-ene-12;-12;-639;-147;-49;108;23;8;3;False;Festivo;3;14-ene-13;20-ene-13;-639;107;False;True
601;20-ene-13;20130120;41294;2013;1;enero;domingo;20;7;20;3;3;1;Q 1;Semana 3;2013 - S-03;2013 - M-01;2013 - T-01;ene. 2013;enero 2013;14-ene-13;01-ene-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;31-ene-13;20-ene-13;20;20-ene-12;-12;-639;-147;-49;108;23;8;3;False;Festivo;3;14-ene-13;20-ene-13;-639;107;False;True
607;26-ene-13;20130126;41300;2013;1;enero;sábado;26;6;26;4;4;1;Q 1;Semana 4;2013 - S-04;2013 - M-01;2013 - T-01;ene. 2013;enero 2013;21-ene-13;01-ene-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;31-ene-13;27-ene-13;26;26-ene-12;-12;-638;-147;-49;109;23;8;3;False;Festivo;4;21-ene-13;27-ene-13;-638;108;False;True
608;27-ene-13;20130127;41301;2013;1;enero;domingo;27;7;27;4;4;1;Q 1;Semana 4;2013 - S-04;2013 - M-01;2013 - T-01;ene. 2013;enero 2013;21-ene-13;01-ene-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;31-ene-13;27-ene-13;27;27-ene-12;-12;-638;-147;-49;109;23;8;3;False;Festivo;4;21-ene-13;27-ene-13;-638;108;False;True
614;02-feb-13;20130202;41307;2013;2;febrero;sábado;2;6;33;5;5;1;Q 1;Semana 5;2013 - S-05;2013 - M-02;2013 - T-01;feb. 2013;febrero 2013;28-ene-13;01-feb-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;28-feb-13;03-feb-13;33;02-feb-12;-12;-637;-146;-49;110;24;8;3;False;Festivo;5;28-ene-13;03-feb-13;-637;109;False;True
615;03-feb-13;20130203;41308;2013;2;febrero;domingo;3;7;34;5;5;1;Q 1;Semana 5;2013 - S-05;2013 - M-02;2013 - T-01;feb. 2013;febrero 2013;28-ene-13;01-feb-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;28-feb-13;03-feb-13;34;03-feb-12;-12;-637;-146;-49;110;24;8;3;False;Festivo;5;28-ene-13;03-feb-13;-637;109;False;True
621;09-feb-13;20130209;41314;2013;2;febrero;sábado;9;6;40;6;6;1;Q 1;Semana 6;2013 - S-06;2013 - M-02;2013 - T-01;feb. 2013;febrero 2013;04-feb-13;01-feb-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;28-feb-13;10-feb-13;40;09-feb-12;-12;-636;-146;-49;111;24;8;3;False;Festivo;6;04-feb-13;10-feb-13;-636;110;False;True
622;10-feb-13;20130210;41315;2013;2;febrero;domingo;10;7;41;6;6;1;Q 1;Semana 6;2013 - S-06;2013 - M-02;2013 - T-01;feb. 2013;febrero 2013;04-feb-13;01-feb-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;28-feb-13;10-feb-13;41;10-feb-12;-12;-636;-146;-49;111;24;8;3;False;Festivo;6;04-feb-13;10-feb-13;-636;110;False;True
628;16-feb-13;20130216;41321;2013;2;febrero;sábado;16;6;47;7;7;1;Q 1;Semana 7;2013 - S-07;2013 - M-02;2013 - T-01;feb. 2013;febrero 2013;11-feb-13;01-feb-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;28-feb-13;17-feb-13;47;16-feb-12;-12;-635;-146;-49;112;24;8;3;False;Festivo;7;11-feb-13;17-feb-13;-635;111;False;True
629;17-feb-13;20130217;41322;2013;2;febrero;domingo;17;7;48;7;7;1;Q 1;Semana 7;2013 - S-07;2013 - M-02;2013 - T-01;feb. 2013;febrero 2013;11-feb-13;01-feb-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;28-feb-13;17-feb-13;48;17-feb-12;-12;-635;-146;-49;112;24;8;3;False;Festivo;7;11-feb-13;17-feb-13;-635;111;False;True
635;23-feb-13;20130223;41328;2013;2;febrero;sábado;23;6;54;8;8;1;Q 1;Semana 8;2013 - S-08;2013 - M-02;2013 - T-01;feb. 2013;febrero 2013;18-feb-13;01-feb-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;28-feb-13;24-feb-13;54;23-feb-12;-12;-634;-146;-49;113;24;8;3;False;Festivo;8;18-feb-13;24-feb-13;-634;112;False;True
636;24-feb-13;20130224;41329;2013;2;febrero;domingo;24;7;55;8;8;1;Q 1;Semana 8;2013 - S-08;2013 - M-02;2013 - T-01;feb. 2013;febrero 2013;18-feb-13;01-feb-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;28-feb-13;24-feb-13;55;24-feb-12;-12;-634;-146;-49;113;24;8;3;False;Festivo;8;18-feb-13;24-feb-13;-634;112;False;True
642;02-mar-13;20130302;41335;2013;3;marzo;sábado;2;6;61;9;9;1;Q 1;Semana 9;2013 - S-09;2013 - M-03;2013 - T-01;mar. 2013;marzo 2013;25-feb-13;01-mar-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;31-mar-13;03-mar-13;61;02-mar-12;-12;-633;-145;-49;114;25;8;3;False;Festivo;9;25-feb-13;03-mar-13;-633;113;False;True
643;03-mar-13;20130303;41336;2013;3;marzo;domingo;3;7;62;9;9;1;Q 1;Semana 9;2013 - S-09;2013 - M-03;2013 - T-01;mar. 2013;marzo 2013;25-feb-13;01-mar-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;31-mar-13;03-mar-13;62;03-mar-12;-12;-633;-145;-49;114;25;8;3;False;Festivo;9;25-feb-13;03-mar-13;-633;113;False;True
649;09-mar-13;20130309;41342;2013;3;marzo;sábado;9;6;68;10;10;1;Q 1;Semana 10;2013 - S-10;2013 - M-03;2013 - T-01;mar. 2013;marzo 2013;04-mar-13;01-mar-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;31-mar-13;10-mar-13;68;09-mar-12;-12;-632;-145;-49;115;25;8;3;False;Festivo;10;04-mar-13;10-mar-13;-632;114;False;True
650;10-mar-13;20130310;41343;2013;3;marzo;domingo;10;7;69;10;10;1;Q 1;Semana 10;2013 - S-10;2013 - M-03;2013 - T-01;mar. 2013;marzo 2013;04-mar-13;01-mar-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;31-mar-13;10-mar-13;69;10-mar-12;-12;-632;-145;-49;115;25;8;3;False;Festivo;10;04-mar-13;10-mar-13;-632;114;False;True
656;16-mar-13;20130316;41349;2013;3;marzo;sábado;16;6;75;11;11;1;Q 1;Semana 11;2013 - S-11;2013 - M-03;2013 - T-01;mar. 2013;marzo 2013;11-mar-13;01-mar-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;31-mar-13;17-mar-13;75;16-mar-12;-12;-631;-145;-49;116;25;8;3;False;Festivo;11;11-mar-13;17-mar-13;-631;115;False;True
657;17-mar-13;20130317;41350;2013;3;marzo;domingo;17;7;76;11;11;1;Q 1;Semana 11;2013 - S-11;2013 - M-03;2013 - T-01;mar. 2013;marzo 2013;11-mar-13;01-mar-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;31-mar-13;17-mar-13;76;17-mar-12;-12;-631;-145;-49;116;25;8;3;False;Festivo;11;11-mar-13;17-mar-13;-631;115;False;True
663;23-mar-13;20130323;41356;2013;3;marzo;sábado;23;6;82;12;12;1;Q 1;Semana 12;2013 - S-12;2013 - M-03;2013 - T-01;mar. 2013;marzo 2013;18-mar-13;01-mar-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;31-mar-13;24-mar-13;82;23-mar-12;-12;-630;-145;-49;117;25;8;3;False;Festivo;12;18-mar-13;24-mar-13;-630;116;False;True
664;24-mar-13;20130324;41357;2013;3;marzo;domingo;24;7;83;12;12;1;Q 1;Semana 12;2013 - S-12;2013 - M-03;2013 - T-01;mar. 2013;marzo 2013;18-mar-13;01-mar-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;31-mar-13;24-mar-13;83;24-mar-12;-12;-630;-145;-49;117;25;8;3;False;Festivo;12;18-mar-13;24-mar-13;-630;116;False;True
670;30-mar-13;20130330;41363;2013;3;marzo;sábado;30;6;89;13;13;1;Q 1;Semana 13;2013 - S-13;2013 - M-03;2013 - T-01;mar. 2013;marzo 2013;25-mar-13;01-mar-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;31-mar-13;31-mar-13;89;30-mar-12;-12;-629;-145;-49;118;25;8;3;False;Festivo;13;25-mar-13;31-mar-13;-629;117;False;True
671;31-mar-13;20130331;41364;2013;3;marzo;domingo;31;7;90;13;13;1;Q 1;Semana 13;2013 - S-13;2013 - M-03;2013 - T-01;mar. 2013;marzo 2013;25-mar-13;01-mar-13;01-ene-13;01-ene-13;31-dic-13;31-mar-13;31-mar-13;31-mar-13;90;31-mar-12;-12;-629;-145;-49;118;25;8;3;False;Festivo;13;25-mar-13;31-mar-13;-629;117;False;True
677;06-abr-13;20130406;41370;2013;4;abril;sábado;6;6;96;14;14;2;Q 2;Semana 14;2013 - S-14;2013 - M-04;2013 - T-02;abr. 2013;abril 2013;01-abr-13;01-abr-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-abr-13;07-abr-13;6;06-abr-12;-12;-628;-144;-48;119;26;9;3;False;Festivo;14;01-abr-13;07-abr-13;-628;118;False;True
678;07-abr-13;20130407;41371;2013;4;abril;domingo;7;7;97;14;14;2;Q 2;Semana 14;2013 - S-14;2013 - M-04;2013 - T-02;abr. 2013;abril 2013;01-abr-13;01-abr-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-abr-13;07-abr-13;7;07-abr-12;-12;-628;-144;-48;119;26;9;3;False;Festivo;14;01-abr-13;07-abr-13;-628;118;False;True
684;13-abr-13;20130413;41377;2013;4;abril;sábado;13;6;103;15;15;2;Q 2;Semana 15;2013 - S-15;2013 - M-04;2013 - T-02;abr. 2013;abril 2013;08-abr-13;01-abr-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-abr-13;14-abr-13;13;13-abr-12;-12;-627;-144;-48;120;26;9;3;False;Festivo;15;08-abr-13;14-abr-13;-627;119;False;True
685;14-abr-13;20130414;41378;2013;4;abril;domingo;14;7;104;15;15;2;Q 2;Semana 15;2013 - S-15;2013 - M-04;2013 - T-02;abr. 2013;abril 2013;08-abr-13;01-abr-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-abr-13;14-abr-13;14;14-abr-12;-12;-627;-144;-48;120;26;9;3;False;Festivo;15;08-abr-13;14-abr-13;-627;119;False;True
691;20-abr-13;20130420;41384;2013;4;abril;sábado;20;6;110;16;16;2;Q 2;Semana 16;2013 - S-16;2013 - M-04;2013 - T-02;abr. 2013;abril 2013;15-abr-13;01-abr-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-abr-13;21-abr-13;20;20-abr-12;-12;-626;-144;-48;121;26;9;3;False;Festivo;16;15-abr-13;21-abr-13;-626;120;False;True
692;21-abr-13;20130421;41385;2013;4;abril;domingo;21;7;111;16;16;2;Q 2;Semana 16;2013 - S-16;2013 - M-04;2013 - T-02;abr. 2013;abril 2013;15-abr-13;01-abr-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-abr-13;21-abr-13;21;21-abr-12;-12;-626;-144;-48;121;26;9;3;False;Festivo;16;15-abr-13;21-abr-13;-626;120;False;True
698;27-abr-13;20130427;41391;2013;4;abril;sábado;27;6;117;17;17;2;Q 2;Semana 17;2013 - S-17;2013 - M-04;2013 - T-02;abr. 2013;abril 2013;22-abr-13;01-abr-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-abr-13;28-abr-13;27;27-abr-12;-12;-625;-144;-48;122;26;9;3;False;Festivo;17;22-abr-13;28-abr-13;-625;121;False;True
699;28-abr-13;20130428;41392;2013;4;abril;domingo;28;7;118;17;17;2;Q 2;Semana 17;2013 - S-17;2013 - M-04;2013 - T-02;abr. 2013;abril 2013;22-abr-13;01-abr-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-abr-13;28-abr-13;28;28-abr-12;-12;-625;-144;-48;122;26;9;3;False;Festivo;17;22-abr-13;28-abr-13;-625;121;False;True
705;04-may-13;20130504;41398;2013;5;mayo;sábado;4;6;124;18;18;2;Q 2;Semana 18;2013 - S-18;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;29-abr-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;05-may-13;34;04-may-12;-12;-624;-143;-48;123;27;9;3;False;Festivo;18;29-abr-13;05-may-13;-624;122;False;True
706;05-may-13;20130505;41399;2013;5;mayo;domingo;5;7;125;18;18;2;Q 2;Semana 18;2013 - S-18;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;29-abr-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;05-may-13;35;05-may-12;-12;-624;-143;-48;123;27;9;3;False;Festivo;18;29-abr-13;05-may-13;-624;122;False;True
712;11-may-13;20130511;41405;2013;5;mayo;sábado;11;6;131;19;19;2;Q 2;Semana 19;2013 - S-19;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;06-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;12-may-13;41;11-may-12;-12;-623;-143;-48;124;27;9;3;False;Festivo;19;06-may-13;12-may-13;-623;123;False;True
713;12-may-13;20130512;41406;2013;5;mayo;domingo;12;7;132;19;19;2;Q 2;Semana 19;2013 - S-19;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;06-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;12-may-13;42;12-may-12;-12;-623;-143;-48;124;27;9;3;False;Festivo;19;06-may-13;12-may-13;-623;123;False;True
719;18-may-13;20130518;41412;2013;5;mayo;sábado;18;6;138;20;20;2;Q 2;Semana 20;2013 - S-20;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;13-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;19-may-13;48;18-may-12;-12;-622;-143;-48;125;27;9;3;False;Festivo;20;13-may-13;19-may-13;-622;124;False;True
720;19-may-13;20130519;41413;2013;5;mayo;domingo;19;7;139;20;20;2;Q 2;Semana 20;2013 - S-20;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;13-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;19-may-13;49;19-may-12;-12;-622;-143;-48;125;27;9;3;False;Festivo;20;13-may-13;19-may-13;-622;124;False;True
726;25-may-13;20130525;41419;2013;5;mayo;sábado;25;6;145;21;21;2;Q 2;Semana 21;2013 - S-21;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;20-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;26-may-13;55;25-may-12;-12;-621;-143;-48;126;27;9;3;False;Festivo;21;20-may-13;26-may-13;-621;125;False;True
727;26-may-13;20130526;41420;2013;5;mayo;domingo;26;7;146;21;21;2;Q 2;Semana 21;2013 - S-21;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;20-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;26-may-13;56;26-may-12;-12;-621;-143;-48;126;27;9;3;False;Festivo;21;20-may-13;26-may-13;-621;125;False;True
733;01-jun-13;20130601;41426;2013;6;junio;sábado;1;6;152;22;22;2;Q 2;Semana 22;2013 - S-22;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;27-may-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;02-jun-13;62;01-jun-12;-12;-620;-142;-48;127;28;9;3;False;Festivo;22;27-may-13;02-jun-13;-620;126;False;True
734;02-jun-13;20130602;41427;2013;6;junio;domingo;2;7;153;22;22;2;Q 2;Semana 22;2013 - S-22;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;27-may-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;02-jun-13;63;02-jun-12;-12;-620;-142;-48;127;28;9;3;False;Festivo;22;27-may-13;02-jun-13;-620;126;False;True
740;08-jun-13;20130608;41433;2013;6;junio;sábado;8;6;159;23;23;2;Q 2;Semana 23;2013 - S-23;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;03-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;09-jun-13;69;08-jun-12;-12;-619;-142;-48;128;28;9;3;False;Festivo;23;03-jun-13;09-jun-13;-619;127;False;True
741;09-jun-13;20130609;41434;2013;6;junio;domingo;9;7;160;23;23;2;Q 2;Semana 23;2013 - S-23;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;03-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;09-jun-13;70;09-jun-12;-12;-619;-142;-48;128;28;9;3;False;Festivo;23;03-jun-13;09-jun-13;-619;127;False;True
747;15-jun-13;20130615;41440;2013;6;junio;sábado;15;6;166;24;24;2;Q 2;Semana 24;2013 - S-24;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;10-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;16-jun-13;76;15-jun-12;-12;-618;-142;-48;129;28;9;3;False;Festivo;24;10-jun-13;16-jun-13;-618;128;False;True
748;16-jun-13;20130616;41441;2013;6;junio;domingo;16;7;167;24;24;2;Q 2;Semana 24;2013 - S-24;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;10-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;16-jun-13;77;16-jun-12;-12;-618;-142;-48;129;28;9;3;False;Festivo;24;10-jun-13;16-jun-13;-618;128;False;True
754;22-jun-13;20130622;41447;2013;6;junio;sábado;22;6;173;25;25;2;Q 2;Semana 25;2013 - S-25;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;17-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;23-jun-13;83;22-jun-12;-12;-617;-142;-48;130;28;9;3;False;Festivo;25;17-jun-13;23-jun-13;-617;129;False;True
755;23-jun-13;20130623;41448;2013;6;junio;domingo;23;7;174;25;25;2;Q 2;Semana 25;2013 - S-25;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;17-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;23-jun-13;84;23-jun-12;-12;-617;-142;-48;130;28;9;3;False;Festivo;25;17-jun-13;23-jun-13;-617;129;False;True
761;29-jun-13;20130629;41454;2013;6;junio;sábado;29;6;180;26;26;2;Q 2;Semana 26;2013 - S-26;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;24-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;30-jun-13;90;29-jun-12;-12;-616;-142;-48;131;28;9;3;False;Festivo;26;24-jun-13;30-jun-13;-616;130;False;True
762;30-jun-13;20130630;41455;2013;6;junio;domingo;30;7;181;26;26;2;Q 2;Semana 26;2013 - S-26;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;24-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;30-jun-13;91;30-jun-12;-12;-616;-142;-48;131;28;9;3;False;Festivo;26;24-jun-13;30-jun-13;-616;130;False;True
768;06-jul-13;20130706;41461;2013;7;julio;sábado;6;6;187;27;27;3;Q 3;Semana 27;2013 - S-27;2013 - M-07;2013 - T-03;jul. 2013;julio 2013;01-jul-13;01-jul-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;31-jul-13;07-jul-13;6;06-jul-12;-12;-615;-141;-47;132;29;10;3;False;Festivo;27;01-jul-13;07-jul-13;-615;131;False;True
769;07-jul-13;20130707;41462;2013;7;julio;domingo;7;7;188;27;27;3;Q 3;Semana 27;2013 - S-27;2013 - M-07;2013 - T-03;jul. 2013;julio 2013;01-jul-13;01-jul-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;31-jul-13;07-jul-13;7;07-jul-12;-12;-615;-141;-47;132;29;10;3;False;Festivo;27;01-jul-13;07-jul-13;-615;131;False;True
775;13-jul-13;20130713;41468;2013;7;julio;sábado;13;6;194;28;28;3;Q 3;Semana 28;2013 - S-28;2013 - M-07;2013 - T-03;jul. 2013;julio 2013;08-jul-13;01-jul-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;31-jul-13;14-jul-13;13;13-jul-12;-12;-614;-141;-47;133;29;10;3;False;Festivo;28;08-jul-13;14-jul-13;-614;132;False;True
776;14-jul-13;20130714;41469;2013;7;julio;domingo;14;7;195;28;28;3;Q 3;Semana 28;2013 - S-28;2013 - M-07;2013 - T-03;jul. 2013;julio 2013;08-jul-13;01-jul-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;31-jul-13;14-jul-13;14;14-jul-12;-12;-614;-141;-47;133;29;10;3;False;Festivo;28;08-jul-13;14-jul-13;-614;132;False;True
782;20-jul-13;20130720;41475;2013;7;julio;sábado;20;6;201;29;29;3;Q 3;Semana 29;2013 - S-29;2013 - M-07;2013 - T-03;jul. 2013;julio 2013;15-jul-13;01-jul-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;31-jul-13;21-jul-13;20;20-jul-12;-12;-613;-141;-47;134;29;10;3;False;Festivo;29;15-jul-13;21-jul-13;-613;133;False;True
783;21-jul-13;20130721;41476;2013;7;julio;domingo;21;7;202;29;29;3;Q 3;Semana 29;2013 - S-29;2013 - M-07;2013 - T-03;jul. 2013;julio 2013;15-jul-13;01-jul-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;31-jul-13;21-jul-13;21;21-jul-12;-12;-613;-141;-47;134;29;10;3;False;Festivo;29;15-jul-13;21-jul-13;-613;133;False;True
789;27-jul-13;20130727;41482;2013;7;julio;sábado;27;6;208;30;30;3;Q 3;Semana 30;2013 - S-30;2013 - M-07;2013 - T-03;jul. 2013;julio 2013;22-jul-13;01-jul-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;31-jul-13;28-jul-13;27;27-jul-12;-12;-612;-141;-47;135;29;10;3;False;Festivo;30;22-jul-13;28-jul-13;-612;134;False;True
790;28-jul-13;20130728;41483;2013;7;julio;domingo;28;7;209;30;30;3;Q 3;Semana 30;2013 - S-30;2013 - M-07;2013 - T-03;jul. 2013;julio 2013;22-jul-13;01-jul-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;31-jul-13;28-jul-13;28;28-jul-12;-12;-612;-141;-47;135;29;10;3;False;Festivo;30;22-jul-13;28-jul-13;-612;134;False;True
796;03-ago-13;20130803;41489;2013;8;agosto;sábado;3;6;215;31;31;3;Q 3;Semana 31;2013 - S-31;2013 - M-08;2013 - T-03;ago. 2013;agosto 2013;29-jul-13;01-ago-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;31-ago-13;04-ago-13;34;03-ago-12;-12;-611;-140;-47;136;30;10;3;False;Festivo;31;29-jul-13;04-ago-13;-611;135;False;True
797;04-ago-13;20130804;41490;2013;8;agosto;domingo;4;7;216;31;31;3;Q 3;Semana 31;2013 - S-31;2013 - M-08;2013 - T-03;ago. 2013;agosto 2013;29-jul-13;01-ago-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;31-ago-13;04-ago-13;35;04-ago-12;-12;-611;-140;-47;136;30;10;3;False;Festivo;31;29-jul-13;04-ago-13;-611;135;False;True
803;10-ago-13;20130810;41496;2013;8;agosto;sábado;10;6;222;32;32;3;Q 3;Semana 32;2013 - S-32;2013 - M-08;2013 - T-03;ago. 2013;agosto 2013;05-ago-13;01-ago-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;31-ago-13;11-ago-13;41;10-ago-12;-12;-610;-140;-47;137;30;10;3;False;Festivo;32;05-ago-13;11-ago-13;-610;136;False;True
804;11-ago-13;20130811;41497;2013;8;agosto;domingo;11;7;223;32;32;3;Q 3;Semana 32;2013 - S-32;2013 - M-08;2013 - T-03;ago. 2013;agosto 2013;05-ago-13;01-ago-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;31-ago-13;11-ago-13;42;11-ago-12;-12;-610;-140;-47;137;30;10;3;False;Festivo;32;05-ago-13;11-ago-13;-610;136;False;True
810;17-ago-13;20130817;41503;2013;8;agosto;sábado;17;6;229;33;33;3;Q 3;Semana 33;2013 - S-33;2013 - M-08;2013 - T-03;ago. 2013;agosto 2013;12-ago-13;01-ago-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;31-ago-13;18-ago-13;48;17-ago-12;-12;-609;-140;-47;138;30;10;3;False;Festivo;33;12-ago-13;18-ago-13;-609;137;False;True
811;18-ago-13;20130818;41504;2013;8;agosto;domingo;18;7;230;33;33;3;Q 3;Semana 33;2013 - S-33;2013 - M-08;2013 - T-03;ago. 2013;agosto 2013;12-ago-13;01-ago-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;31-ago-13;18-ago-13;49;18-ago-12;-12;-609;-140;-47;138;30;10;3;False;Festivo;33;12-ago-13;18-ago-13;-609;137;False;True
817;24-ago-13;20130824;41510;2013;8;agosto;sábado;24;6;236;34;34;3;Q 3;Semana 34;2013 - S-34;2013 - M-08;2013 - T-03;ago. 2013;agosto 2013;19-ago-13;01-ago-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;31-ago-13;25-ago-13;55;24-ago-12;-12;-608;-140;-47;139;30;10;3;False;Festivo;34;19-ago-13;25-ago-13;-608;138;False;True
818;25-ago-13;20130825;41511;2013;8;agosto;domingo;25;7;237;34;34;3;Q 3;Semana 34;2013 - S-34;2013 - M-08;2013 - T-03;ago. 2013;agosto 2013;19-ago-13;01-ago-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;31-ago-13;25-ago-13;56;25-ago-12;-12;-608;-140;-47;139;30;10;3;False;Festivo;34;19-ago-13;25-ago-13;-608;138;False;True
824;31-ago-13;20130831;41517;2013;8;agosto;sábado;31;6;243;35;35;3;Q 3;Semana 35;2013 - S-35;2013 - M-08;2013 - T-03;ago. 2013;agosto 2013;26-ago-13;01-ago-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;31-ago-13;01-sep-13;62;31-ago-12;-12;-607;-140;-47;140;30;10;3;False;Festivo;35;26-ago-13;01-sep-13;-607;139;False;True
825;01-sep-13;20130901;41518;2013;9;septiembre;domingo;1;7;244;35;35;3;Q 3;Semana 35;2013 - S-35;2013 - M-09;2013 - T-03;sep. 2013;septiembre 2013;26-ago-13;01-sep-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;30-sep-13;01-sep-13;63;01-sep-12;-12;-607;-139;-47;140;31;10;3;False;Festivo;35;26-ago-13;01-sep-13;-607;139;False;True
